messages_author_id,threads_author_id
3667022,3555159
881880,3476270
2011546,3612224
3739185,3763714
3795259,4092736
3809129,4057068
496832,3520405
3890272,3513406
3929,1395393
3557359,3653595
3843108,2892
4166841,3942770
3496203,3562847
3556091,3581881
1381352,3646878
3453905,3456933
838779,3589863
3590597,3617110
3946082,3997888
4087070,3903185
3693743,3457502
4143122,4127716
3454297,4152168
3583224,3991775
3795943,3933846
564856,2706011
3633265,50028
3616262,3645974
3557359,3836680
3462652,876354
3693743,3466964
1923154,3390560
3062139,3557210
3659587,2721136
307549,29687
4149853,3797389
3589245,94755
3477685,3486627
3903380,308655
3503773,3115063
1713711,240629
682967,2508600
3633881,1162380
3553319,3510569
2874535,3577182
2203691,3472787
4005710,3809377
3524053,3480338
3684122,3605764
3552437,3553893
3926086,3820222
3073376,3631908
3661941,3641580
3489750,3558233
280672,144515
2699362,1607166
4130357,3944535
1809609,3452672
1979898,3554082
3551374,3729161
1966046,731375
1487504,1376317
2317479,1373243
1055011,3509951
3693743,612752
3704501,3750226
3527467,2036702
1475290,734375
2040213,3932712
2869773,3463401
881880,526197
2406,1527158
3509365,3677195
3727593,3803583
3597305,3662637
2308890,245600
337364,3451031
4027805,4064060
3740247,3910288
3224205,3510209
3484654,1043604
516485,829048
3801571,3924225
3619329,2293724
785243,3512377
4116304,3573851
859368,1109758
3682857,938400
3751106,3763060
3514022,3618592
839289,2967094
3271702,3468102
3589245,3758489
1748103,3448485
591474,4163330
4061197,4002274
3810543,3810765
3703134,3511439
13655,3473871
3929,2592879
3757213,1944861
3663528,3938877
3607810,3818632
3447510,3452391
135971,1956010
1475290,1257468
464765,1046999
803607,1944861
4079325,4149319
3663576,3615954
3486017,3567292
4925,3446749
4166841,3523442
1577642,3585795
2406,2635522
3769996,3822686
3479828,3484820
3901772,3860185
474868,843004
3916314,1944861
1195854,1119
2442408,3597176
3929,3528809
682967,2711777
1574071,1877159
531158,146804
2203691,1232951
4066324,3495584
3514022,3508091
3663752,3616399
183511,275499
3583224,3084755
4229010,3568373
3680852,3580775
3804329,3871959
2867671,1792384
3803291,3757912
3594699,3790561
3476082,3815334
3614850,3625667
3480955,625
143,3527612
3480935,3950440
3578629,3637658
3453918,1062739
3647803,3608454
2642754,2527451
94755,481984
3496111,3698757
3881835,3465473
3511002,3621979
3583240,4086661
657004,737774
1769919,3476219
2950186,3552336
3638940,3638124
3470461,1988746
3754307,2024756
190185,443452
3961496,1542244
3583224,3633837
3621960,4074702
701187,3449933
1390501,123377
4141279,3992502
918860,3025538
3693743,2522810
1966046,3473951
3487693,3813732
4035969,3584224
3780586,3808501
2912237,3554625
3819901,3660427
397656,3691
3568250,3521626
582435,464
790,34138
3597514,2795877
131143,358312
2912237,3486124
3810552,3849947
3845153,2926338
3733520,3558233
397656,3451924
3503773,3596219
3706336,3509813
3828874,3850529
1192728,3475155
3296015,3640695
3496111,3797104
3642145,3933348
4072485,2273809
425128,3528896
1161037,290259
250930,1239786
552090,3452414
751647,2158707
3801887,3640690
3933756,3906162
663659,2470693
3993583,3958600
3519432,4146860
3835475,4116502
3764385,3864334
3827417,3776802
2495371,3557760
1161810,3903642
3557359,3851127
1869733,2034553
3483955,3686683
3666893,3605296
3985252,3666616
3686705,3867477
1415164,2210136
928117,304451
547795,5420
154991,29564
2043271,952123
4044379,3851380
3596238,3499291
3788979,3967172
1959463,3457502
3819901,3668406
2222600,1121165
1133707,2381459
3521873,3937820
3854718,3648387
474868,729480
3813833,4068937
3693743,942170
3465069,3612530
474868,3598130
3453918,3564285
1459934,1363361
3736911,3858176
3527207,3470294
3704458,2182959
3460671,3486371
3597305,3983591
94755,3729916
4229010,3695637
355130,3623263
3924808,3847093
3644707,3674435
400,3628640
3652775,1134
739822,3581622
3898961,3970290
3640314,571348
3633881,3733778
3597305,4003502
154991,3448221
3736016,3459876
3461421,3583454
3988648,3572510
5258,1285
3467111,3124122
3977821,3628640
3645212,3747629
626930,3569245
3694710,3728454
305298,2662250
362618,238358
3297861,1121165
3693743,3461697
3723605,3738680
3858972,3447829
735641,1239786
64050,3808501
3663583,3668704
126336,2672551
1870922,3475734
2939329,1498497
3503443,3557372
3609588,3624294
4143811,3822521
3503617,3608206
3820232,3704738
4779,778
1773625,2779445
209060,3496285
872459,3552958
3585813,3820720
3518473,3690205
3474119,3741317
3994050,4022682
3750487,585
139217,2876641
3483110,4065113
1020703,1344200
2109739,11693
3893751,3860107
684788,256
3638940,267389
3516741,745314
3477582,3966483
3487693,2496337
1396466,3475014
547795,3468813
3634848,3660849
3900262,2949687
1002712,3667936
4116304,3608457
13597,3706406
516485,3629810
3851882,3556411
3489750,3586134
3658810,3717851
537734,295707
3667887,3641420
3897196,3679181
3503773,3732951
2146266,3450027
644382,1703044
3447208,3771238
3819161,3812061
803607,3729916
3634651,3896819
3452707,2179223
234534,966251
3932672,3904793
3597305,4006013
2383830,2231847
4130357,3978580
881880,2694645
3926556,3452144
3713,296293
4110180,3598627
134439,3876365
3597305,3458203
183511,1496768
3461550,3468339
2189477,2790708
391100,3494437
3519432,3558452
351571,57383
3730034,3665313
3686705,3898655
4066324,1996478
3511020,3926736
3507643,1233132
3488655,3801238
2317707,3603825
3610720,1706579
2215471,2412480
3597514,3474918
2495371,3608911
3641310,3583171
3764406,493149
3693743,3517860
3795943,3837730
3306895,3524039
3650106,3670110
1207,951028
3456168,3463401
3460671,993667
3565867,357693
3503172,173829
3552437,3454908
3104107,3483398
838779,2856091
4044379,4058823
3527480,3593093
3597305,1024845
3680811,1885605
2644552,3446889
163753,2717839
3469784,195869
3660660,4011777
3455395,2361369
3783527,3612986
3581121,1487928
531158,3657497
1966046,3484622
4024830,3627432
1586638,1480648
4127226,3833998
3963815,3824496
1515702,1498575
3849448,3888279
3811790,4108341
3582301,3465204
3788979,3841810
2939329,3470442
3483473,3587021
3805008,3897277
4222345,4189853
22328,3503985
3659392,2207492
27,182703
751647,3497842
4142136,3555263
4120771,3978433
3518747,3563172
3569015,3664644
3503773,3492269
3616262,3458037
564473,1343788
1660095,355440
4066510,3958388
934753,2239195
2062622,1319339
615243,2308890
1834065,3583586
488488,630058
3474339,3459838
3567701,3570509
900,10957
3867379,4059236
12518,3922967
2291580,3794489
3476375,3674200
3827397,3809393
3485410,3753453
644382,1528871
3584381,3901744
1483508,619007
3802239,3750328
3488250,3624057
3601260,3824165
3710687,3656911
3666225,3437786
3576653,703701
2508600,3554625
785243,4029404
337364,2494476
3672231,3783912
3991236,4112034
635950,765774
3746056,3682006
3515426,2321732
3932672,3730358
3465181,3601689
460235,1250766
3829332,3743114
512988,481984
3601260,3720625
2656017,2618500
1789030,1555776
2662988,3461055
3570939,3788035
3642145,3738568
3803599,3754952
2207595,3754980
238656,3828604
3503773,3619847
3693743,3494832
2412387,4117178
3781435,3955915
962690,3486446
3693743,337111
3713794,3675271
279458,3513121
3895598,3985181
1532856,3446726
3486185,3603629
3748671,3666229
2087458,3751332
1226119,2273809
3494079,3767682
3730453,4022547
3790995,3801600
2238772,2049323
4130357,3968225
3580169,3820955
400,701751
1906017,3625586
3552437,3660485
2109739,3495649
547795,1343788
3730732,3592616
3616708,3481047
3560615,2815549
3781690,1532758
1242693,3362432
1675631,3860243
1118464,3904726
3935147,3521029
4017271,3940781
32405,971732
175443,572239
3576069,1369938
400616,23437
134535,245600
3864429,94755
3471495,3607277
3459838,94755
3471183,3455164
4223264,3773648
590041,3670602
3496851,3625627
3229404,3587708
3652235,1769814
3934105,3813960
3518747,1168652
3677174,3873126
3693743,3446889
133307,3787075
3689862,3760187
57160,914566
3474573,2273987
3560057,3696389
1501646,602313
3583224,3562233
17660,1863877
348823,291568
3827417,3750426
2066507,2270740
1167588,2081905
1748103,3552958
4006892,3611642
3379633,2454118
3603260,3576827
1525146,3481442
547795,2521545
1674766,1578378
3800453,4022155
3569103,1954962
3795259,3949128
821176,3712430
3674597,3706988
3809129,4077982
3830204,3512051
3489750,3681206
3517960,3800777
3575560,3739197
3509615,994023
3773293,3917873
3838785,3823518
3886835,3564234
4139922,3569015
543,413501
3872894,3577391
2308890,152994
3299780,358837
3813210,3475734
934753,1591085
3693743,3761985
3458603,874744
3577438,3503618
163753,1547605
4094780,3735518
3727025,4151452
3654503,3584008
163753,2483582
547795,3434038
303331,3128531
1910247,3732257
66284,3582543
3663752,3616399
3986860,703701
3723605,600973
3583240,4063154
4159478,3598406
3577438,3582091
3449043,3664561
1036796,978819
4004802,4038306
3790546,4028772
126332,3588308
1535633,1698468
3693743,196502
881880,3587291
3453918,2414807
2399595,2096694
3723605,3475734
1281393,3508321
3652073,3596036
3865577,3747878
138095,1979898
1412146,2775385
2109739,3582227
3462791,2354338
881880,3911768
337106,583314
959890,3795671
1323,657
64050,4124686
938400,3670598
3968338,3748211
3451140,3453990
1190697,4146734
3729481,3610892
249955,2078162
592540,3568873
3918245,4040209
3694236,560448
3460517,3653595
3925766,3888038
442204,709120
3794489,3672973
175443,3454153
3467110,3494842
3999181,3861771
338067,592864
1361715,3989936
4189128,3638940
388,1324291
3551901,3491817
3640661,3467617
3844430,3570606
3822525,3882517
3693743,756981
400,15525
393756,1013915
83766,122211
171795,365
3909856,3913402
1975416,3460808
17660,3475009
3968774,3832215
3693743,3477022
790,50850
2515725,2998534
2537477,3452692
3688943,3642672
3566002,3670910
4043425,128562
3646503,3690241
4925,3557118
217,1042206
1055011,1566422
1610419,3839730
3775345,3712430
1009841,3641025
3511020,3665946
4166841,3911746
4022724,1695290
3925628,61421
156953,3668550
3841518,3806964
3517289,3641391
3669458,3467143
50850,3624042
131143,3845726
3570745,3646125
3583224,1859803
3691197,3753056
3068547,1358819
3773996,392495
27,3508357
3686705,3801551
3476233,1502492
3500473,2721136
3597305,3567251
3516741,3801000
3702103,4088632
3809129,3783696
1209809,3464827
433398,375660
3520675,3609769
925697,3478260
3593377,3482095
1459934,3668704
3484654,3883101
400,3461036
3700327,3707207
3688082,3448016
1459934,1895086
3844424,3801887
209060,443214
3795943,3969157
3479177,409897
3579539,3048758
3693743,686777
3489612,3522667
3642404,3919847
2109739,1068167
3783620,3649505
4168324,4156938
1318676,872459
3739170,3681557
275041,3449500
794147,3455373
4017336,3599701
3787515,618748
3750218,3676771
3653683,3579075
232757,1591085
402067,3474404
3865032,4035906
3923471,803607
3460908,3671718
728600,3511770
2055596,3469562
2110106,1119703
3729982,3730598
3810552,4064604
3445950,3718156
333,3672096
425126,3488260
3718270,2226432
163753,41673
3456063,3475734
3767310,3455984
3503773,3640770
178859,3980
3476125,3480984
3525422,3653711
3607042,3596209
3448429,2036274
928117,1141802
251521,3507424
3454356,3645702
3636587,3766521
3657920,2207096
1156593,3980685
2207595,4115035
3717907,3907260
3758936,3860573
3698646,3671412
3693743,3509853
1390501,3468198
218420,621
2053886,3694418
881880,2251204
3452734,3990201
2912237,3676791
3604290,3933870
3608711,3789133
3642631,3629846
1396466,1826796
3175796,3803517
1735841,2203636
163753,1591085
3925628,4188314
2551787,3469127
3771756,3768666
3855410,281024
612451,874744
3762084,3625586
3632232,4173679
3588504,3570698
821176,3523592
3793714,4013237
2207595,3863223
1965578,3457182
3486494,3554625
1886591,3643108
3753477,3938467
547795,2967094
795502,1046999
3768495,3652498
17738,2143633
3597514,3508361
3516430,3634017
425126,2110106
3780586,701673
3554411,3758188
4064645,3888626
3634848,3660849
230645,600973
2041029,1451100
3650106,3617523
107,235988
3597305,3648155
4155531,4145320
3515856,3729168
3207346,1393896
4000700,3897908
3961387,3984173
3795943,3827573
5420,698478
973166,3507424
4012553,3861898
734147,165919
3693743,1776511
3825295,3904095
3786364,3967268
9403,3464790
3476233,3477582
795502,171142
3323857,3551385
3693743,212124
3864429,3514873
3761126,308655
34735,1836
3795943,3859881
3499541,3832241
592540,3492879
3911861,3670601
881880,3515978
3615217,3742548
4127014,1331015
3618198,3715325
893051,1207757
3658082,4036873
2434666,3458006
3465181,3480461
2210293,2704623
3635956,3452206
1870720,279239
577314,2299931
3635547,3456319
881880,3768471
4925,3467791
3748671,3746290
3850636,3873323
3822525,3839419
1674057,1225441
1195854,124578
1923154,3589755
592540,3709025
3732318,3709952
659678,365919
4030992,3621444
244620,3205053
3694710,3431173
3665978,3738409
1484058,2466
3455350,3490323
3831783,3738007
674570,978819
3673133,3691625
2413821,1344200
4047749,3630849
238251,3765770
3459838,334954
4101308,4139431
3602015,3713442
3626133,3971290
50850,666874
4147765,1982344
3693887,3744682
375991,3937616
512988,1562377
239967,4040118
3834014,3783344
3819901,3813544
3577115,3454907
4015168,3619454
3933719,3924604
592540,3453990
3637961,3736181
3458338,3590463
217626,3478993
2215471,3621507
1249048,3601774
1281393,3462696
3570745,3449453
3854567,3832215
3693743,1988746
131143,983891
64050,4099804
183026,327056
3508227,212427
139217,3024462
312664,168592
1108952,3458443
3608619,3762184
3476421,3447928
3859877,3582747
2184597,1802170
2207595,3881360
4,3921422
3684900,3921206
477353,421872
3597305,3979933
193183,170093
2390076,3527389
3623840,3632533
3828630,3927325
1265256,3705546
3724471,3452887
3616262,3446749
3693743,343245
3457478,3649853
4130339,3654240
3467110,3768062
3107492,3682454
3583224,3806999
3663725,644595
3810552,3873710
901314,3501046
3475734,4026851
3845179,3475636
3932141,4003898
1666938,3582638
3793714,4094847
1125582,3634848
3447510,3386385
3835475,2619008
3494503,737393
2345488,3824165
3467724,268615
3693743,3593070
2432000,2273809
3323334,128787
4192636,4189698
3599240,3647062
3872273,3836874
1834065,3984996
3693743,3566712
3840563,3518752
495339,381596
3666893,3612579
357195,3516592
12518,3670262
1870720,2258305
3795943,4001860
83766,3775304
2711777,3592694
3404315,2527054
3484001,3468587
3741317,3741016
547795,3260664
3492813,3625915
3837300,4042040
612303,3151071
3693743,3488855
3693743,1253538
4094505,3812200
3489750,3743746
3822525,4173126
872459,3524610
10705,3900957
2412387,3902778
169628,3756981
3823238,3746230
3607810,3623246
3597514,1716486
400,3667364
4041499,3622301
3803291,4177233
3640870,94755
1458501,1245677
13852,1098357
3251026,2573945
4167338,4187277
993598,703797
1459934,3630598
3666893,3693838
1292,398
592540,3468234
1255177,3463909
2874535,3578380
2036023,2542695
3603908,3446564
3516589,4038797
134535,59112
2261991,3614678
3693743,3663079
3766712,764529
229169,666874
3757213,1944861
3682959,3780603
3474127,3465566
3493108,3709199
3631340,3610771
1934281,963084
3577438,3599769
900,232
3471127,3457502
460418,413355
3959952,3698781
3759849,217626
3449340,3657215
2495371,3590667
3563088,3520690
416,2964442
3588313,3624662
3525508,3647645
3843108,4123786
3686709,3493314
3736911,3750819
996908,3211980
3513903,3608865
3748151,4068023
3780949,4145866
3593405,3380385
693002,5958
1057,5
3474119,3686361
3523500,4139017
3493168,3270701
3572089,4037950
1525146,2285407
3487124,3469787
1384451,2834053
3479760,3498088
3461550,1631465
3604857,3560644
3581739,3658496
3654063,3701857
3616664,3528755
2270268,921900
3597305,2281187
3485096,3456605
1675631,3841369
13382,143
1459934,2250999
3460671,3569977
881880,3513336
3516346,3577014
3496586,3528673
4030686,3570776
4066324,563429
3473098,3863907
3487693,4046812
3937450,3904600
1480095,625911
614977,3583924
3677174,3922205
3864429,3738628
3583791,1163442
275419,94755
3959631,3735325
3454358,242343
614977,3513336
163753,118494
3693743,357195
1781376,337607
238656,3584691
803607,4031764
366949,463386
1120585,692282
547795,1578378
4172300,3823256
156785,4174320
3762157,3651754
10542,41392
1459934,1646382
3924221,3944483
4,3897057
397656,3478283
3663576,3690143
3787999,4072439
974950,3447051
3727593,3636623
3460671,423994
592540,3566147
3783301,3981949
129560,3276444
3609769,3823631
163753,3573135
3474319,2711777
3836794,3800777
3581483,3649965
17660,3479205
2704623,2281187
3499660,2273809
2572624,3675200
3486716,3480866
3554768,2563886
1666938,3469868
3617521,3678914
1250092,1218221
3768607,1257730
1108952,1226119
1109,3527761
3846499,3446599
3508983,3510787
6747,578
901410,2308890
630502,10408
3804681,3756215
133046,945813
3880436,4132949
143,1912864
2110106,2706011
923769,3467085
1685895,3634690
3332129,807221
3713327,3476726
3473771,3713489
3472045,3032853
393756,4172378
4054555,3755981
337106,1135697
3596219,3669191
1270551,133960
70,3669460
710705,989370
3511002,3695279
4183642,4188428
136598,3705343
3678730,3878944
4147765,3495197
3769996,3602101
3644505,3604720
3506953,3819741
1465747,3752125
2146656,3596209
3579539,3697396
1044421,3451423
3656051,3984405
3454297,3709419
3583224,3640711
3748671,2352548
3789734,3872467
672012,3516522
3924295,3941038
1011659,3481500
1769919,2382035
1845967,3029764
4120055,3695668
3693743,871445
3698116,3757213
400616,2949
3592755,3610195
3945427,4093094
2925365,3502659
3693743,3128531
1741595,871445
368120,171142
425126,3488207
3640824,3698692
3828846,3799656
427380,1048821
3688359,3704263
2146656,1173017
4604,275228
3641538,3356971
3836426,3551695
1801817,3065344
2762097,3718827
3489750,3633179
599299,302405
4006623,3873274
2470693,3456609
3693743,3633148
3693743,2202764
2642754,2054047
3522307,4154377
2140737,1988746
577314,1689005
3953299,3455300
2648283,3683460
3696517,3527475
6776,48749
1737075,3521729
22328,3595993
400,3591051
168979,2648330
3773996,3487652
136,1071
4167338,3790541
2393078,762
3673537,2779445
3929,3454153
299,57160
3525796,3643892
3462043,3972109
3301691,3584794
3554237,1478178
2501727,3469001
3795943,3826966
512988,498800
3600699,3499621
3615953,3552829
1203818,245290
3810552,4139612
3835475,4027573
547795,2361369
881880,1926288
751647,2271172
3731680,3716282
2140737,1025879
3688487,3694275
564473,545487
64050,4107973
3623930,3567292
3693743,1216259
3503773,3458271
3615110,3524961
3617226,3668704
4925,3690523
3619329,2016525
2412387,4003046
3594699,3853298
1384451,3523373
4234714,4066880
4,94755
3555997,1859803
3581752,2116117
2345488,275419
3915629,3922933
790,450960
3494373,2406
3680635,3525004
762,1250092
3517754,3695583
27,3675478
786133,960140
606069,1631465
587439,2483582
3489125,3578157
1110989,3457227
1769919,3453421
4214119,4214033
592540,608393
3826079,3700051
3387112,3490916
881880,1502492
3644027,3660295
3262253,1085765
3783301,3970449
1390501,481984
3835475,4067063
3511002,3587285
1586638,3649500
3462043,425302
3454647,3483955
3953299,3794025
3680878,3674300
3679239,3783258
3819308,3739109
143,3569282
965900,631052
2508588,425128
3831783,3813605
3524054,3474404
3499999,710160
3557359,3718393
3795943,3845675
730451,2111901
2406,1605391
3854474,3525744
3804616,3653575
13300,3203365
2539366,2449459
1125039,3451788
1733032,3588791
962143,2510494
3453470,3506762
3916314,4184821
3456174,3453240
3513897,3569395
3608619,4012500
4181734,3518741
3693743,3586135
3598301,3756840
3739185,4106032
3706336,1597612
3654379,3705529
2711777,2177572
2984459,3476567
3456063,3551481
1002712,3493701
3464905,3479835
592540,3845262
148,262147
505402,3628666
3686705,3681156
1906017,3655554
3657492,3311651
936678,1319339
512988,1985229
156467,246698
3795259,4156188
3693743,3481369
3560615,3654158
3449118,2481602
3693743,847146
3468530,2924084
3589245,3830173
3738338,4188698
3890272,585
1320374,3517856
872459,3942951
528421,158182
2264664,3467965
2140737,2707361
3637961,3452914
4127226,205106
3663368,951028
2593829,304451
4103215,3827618
1247072,666933
4138918,4123786
3584045,3436341
1382993,3776450
1384451,3498481
2253345,3583171
181015,113797
3481315,3498481
3830463,3552488
4146,134535
577314,3587291
440117,1863877
175443,4075664
881880,2593410
3679262,3775552
3646878,3846385
727570,3474922
11067,4078586
3252,325
3663725,3705434
3301691,3493958
474868,1612660
3556879,3879813
3786777,3719997
1594324,3986397
3583240,3513772
210803,13773
592540,2576977
126332,968917
592540,892855
3642145,3832381
621,220736
2530193,3782879
3961387,3524009
3447669,3756168
551378,3482823
5326,3557292
3929,2514972
2908922,3465884
958,3955173
2109739,1165788
2495371,3596491
41527,3606478
1904321,2109653
3655554,3945791
3458741,3474087
3693743,3468465
3452707,843300
280672,3485680
4222223,3727427
1390501,219998
3590444,3617521
3768607,1977360
3566314,3789086
348823,234534
3455395,3471570
3516430,2585270
3995088,4103913
881880,1098357
3480935,3965545
3478864,3479343
168592,459647
3614805,3612787
3918353,3838697
1580361,3640972
3714855,3910850
64050,574073
3800790,3943856
3468329,2259257
3519026,3888367
202094,3584538
3449590,3452353
3974244,3600412
3874850,3874133
1048845,3554205
2146656,3968795
2342813,689855
3832529,3862260
3590655,3604483
425126,3465931
4184844,4029013
3492476,3452152
1451055,643154
12518,3866095
3598808,3446302
558203,3972080
3725716,3685369
592540,3751234
316937,3700018
3483161,2618500
3970861,3567739
3566909,3932751
4030992,3557301
3505055,3497311
1318780,3795334
4130357,4095207
3575320,4036669
3684134,3558571
10542,614977
131143,3456724
139217,3525862
3934889,3674280
3925628,3760030
294966,871146
3460116,3458383
3516430,3603807
4604,2063462
3607749,3641252
794147,3694418
3771373,4036407
1475290,1056682
3693743,3737142
4222345,4072807
3609769,3758489
3570525,3881631
3557359,3583262
3460671,3520289
3500170,3608068
913893,585231
539599,559890
3658574,2704623
3766612,3497652
3778895,3612687
1058952,689855
3641310,4022336
10542,3897672
3663368,3728141
3447510,1900853
603048,3713292
801119,1236510
3730006,3732105
3458903,2527054
1098300,2186578
3710251,4925
2308890,117768
4098262,3529104
3468497,3452889
3652394,3669858
3525422,3816274
3693743,165331
2109739,923765
4192806,3784445
1459934,3747878
547795,215488
3663725,3794470
3701680,3691620
3648190,3687863
4136978,920113
3733941,3688453
4183082,3917861
3693743,847146
4208994,4138702
127,3589413
2847388,3717727
3506951,3525522
697852,3510569
4055400,4010838
141773,41
689082,333015
3312575,507546
3721005,3908800
4143676,3794237
4173422,3627946
3644707,3500289
2514932,3717451
1459934,2927051
173829,3608981
4154377,2568796
3768607,1754048
997264,532899
3835463,3811554
3489750,3471495
83766,559273
3675684,3640606
3452734,3983601
3503773,3646139
4147765,155826
3387112,3795373
3582446,3566483
3706228,3615430
3449278,850302
3693743,3184346
2156276,3514062
2939329,3760418
145812,61421
3744249,1494938
4179842,3702936
3629107,3529237
3781706,3902512
3645897,3637755
2215471,3454330
3693743,3481442
3774375,1137150
3867748,464163
3629302,672527
4041045,4085081
4053787,3861654
3781943,3519432
3588261,3749609
3819901,3903139
3511002,3747878
3588548,3624599
3650148,3960011
3675966,3753933
204,4156433
3832787,3839483
3891868,3637443
3623930,3677373
1390501,516690
1396466,3460225
312810,430441
3476112,2450132
3801571,3680266
1429991,1498575
3745060,3492931
3556411,3723710
2012763,3462500
143,2266395
3476082,3528067
3487693,3562920
3472442,3600322
881880,3657430
2787041,1048821
3985252,3591767
4183082,185747
233,3826883
3649350,3494842
807884,645499
1044421,879253
3502824,3471417
2210293,3495640
163753,1463037
3497964,704470
3834410,3634205
3623913,3955217
445172,519460
3658911,4053992
3693743,3446082
280167,1555776
3503773,3506849
1168183,257797
2613683,4023793
774600,961230
606854,1267631
4156664,2742101
992441,3457107
3693743,524686
3448512,3598726
3503773,4002585
3516765,3474042
3616868,1465984
280672,629651
3476082,3743411
296300,227902
197779,242552
1247072,2095431
1899635,990
1281393,3464575
480266,3495390
3642638,3968941
3518747,3486529
3460671,3592867
2625636,3447992
3673369,3241
3979692,3485815
2927440,2096694
3882380,3843065
3588313,3972263
3693743,3888973
3809094,3639291
3957451,3820955
3503773,3562607
1000402,3452206
2464654,4030445
4030992,3709879
4925,3553135
3693743,1688637
3748671,3566240
3788281,3463583
850416,2975628
3581206,3603729
3489750,3794420
1108952,660720
3794278,3826480
3596278,3405
3582813,3819762
2500217,7521
3810543,3795259
3478398,34871
355440,2143
3810543,3810765
3598633,1192572
2027831,3428531
3503443,3462043
3489750,3747279
4040903,3599458
547795,1910824
2146656,3622631
2109739,379644
3693743,1059743
3778258,3773951
3588504,3799446
632352,899485
3925628,4206843
3666225,3876534
34857,50675
3658175,3479386
3910237,3682461
2925365,3637820
3693743,926293
4092465,4044271
3835475,4018150
1496768,526709
3489867,3708049
3516430,3660226
4023572,4044383
234534,592864
3945025,3668090
689082,15525
3520731,3876889
3814635,3833255
436087,625
3574887,3757213
3616262,3499858
1004541,3447928
12518,3802340
4127226,1578378
958,3994375
547795,3449910
983685,3670879
197779,2381459
3464993,3500473
3508983,4032628
727570,3633326
3595492,1778499
3696488,3554107
3512391,843300
27,2379442
400,136143
3627099,3608132
3469086,3608298
1726374,3470537
1465984,1487504
3494373,3503773
3485949,3760526
3506716,234463
440117,1257194
3447781,3380800
3693743,3781653
1340217,3132716
3463056,2379581
3600412,3862134
3493373,1373219
1488633,3490389
592540,4133780
3783476,3811742
4045889,4055929
2110106,2452624
204,976711
1910247,3827446
12518,3463062
3646928,3555858
3697269,4022336
1156350,3458020
3509365,3662031
2270268,2250999
3468525,2550389
3490246,3510577
3761554,3951029
3652051,3843902
3075411,3761592
3522653,3450123
3571966,3576282
3757726,3654086
1788098,3797389
592540,581041
421515,2963567
3462043,3657215
3621372,3973367
400311,2801195
3816518,3660957
3583224,3486446
3664487,304451
3597305,3997799
3951221,3803467
161641,3458954
2198568,1988746
197779,140062
143,481984
3555327,3987845
3629774,2101240
585,3475956
3967423,4084692
3843529,3459696
3834416,3762324
12518,3687956
2806730,3995185
3848330,3511251
1224586,1120585
592540,3497995
2663548,3852860
1415164,1652834
3862549,4127176
3701039,3851059
3486494,3477530
143,1440904
592540,3609457
4159478,3982152
254512,3881158
3467079,3694742
3812807,3869567
392495,3025538
3874005,3960240
1300343,746979
189642,1176279
558203,978819
2353102,3758462
3467240,3632964
3703134,3785439
3693743,2156852
4066324,1736051
3693743,416025
2505268,3447846
3622436,3973971
3503617,3460262
3519026,3476556
3557359,3648197
2741872,4116474
12518,3687956
2470693,1595220
12518,3553480
1959463,3494829
3947455,3510598
1659351,3808241
3457478,3712393
3754325,3644671
3693743,1204652
41527,3494122
3588893,3661755
3693743,1995558
2406,1191456
1068167,1296612
2406,1780843
516690,1036855
1085765,4151466
3634848,3527561
3468329,3686147
2406,1305753
3597514,3525744
295919,3794151
1688472,3610095
3822525,3840760
4090522,2015992
3688330,3614643
400311,2344740
1906017,3568070
707076,3567438
2383830,2166945
3819911,3898254
4030855,4042659
12518,3730510
1664492,1850006
881880,1578099
5,597369
3597305,972994
3519166,3603657
3768607,3757213
12518,3502847
696601,3469641
3813335,3632335
3795943,3978993
3565460,3352720
122068,68
869479,3798907
3687514,3804909
3701588,3683090
2110106,1961250
1032116,57160
2390076,3474257
3552706,3791966
12756,3522639
2972917,2721136
1675631,2316142
163753,376338
3707485,1021901
4925,3572236
3786777,3589089
4074488,3636972
625,246006
400,3591051
3831927,3777918
3300236,3461074
1685895,2047402
83766,470503
3470585,994023
3731175,3579514
3526215,3626303
3771756,3786910
41527,3705281
3495996,3830465
22328,3526883
3631938,2380592
19,703157
3638940,94755
4205366,4125688
3693743,1729605
1061886,3453421
5420,357052
14815,318465
3522479,416425
547795,5420
3553474,3683905
552090,3473432
3591947,3589809
3620208,4156791
3611431,3614628
3472569,3447512
3454356,94755
3503773,1484917
3520706,3754037
727570,3500801
3460671,1131
4078770,3976180
1465747,3697119
3929,1981471
2758636,3512215
3503773,1484917
3650106,781874
3563790,3528067
3881703,3911113
1195854,3693743
3823155,3457502
3610720,1452899
1125039,481984
3949853,3789734
3629846,3509951
3774702,3801709
3511020,3877242
3669561,3789086
3806922,3917978
3495014,3754261
644382,1195286
1659382,2084808
881335,474493
887247,757018
279458,3581282
3301691,3583370
3692651,3596974
219740,1421361
3693743,3578757
15618,295095
3795943,3995094
156666,637854
3874576,4058493
134535,596827
3555784,3561787
2126440,3504706
2041274,3481442
3819904,3661585
2765775,3473432
3882928,3878499
9403,3480565
2215471,2304835
3483826,1645844
3795943,4006261
3489285,4013598
3794278,2514972
1025675,3463687
1971004,3449910
3460919,3618668
3556879,3612311
3813640,3897057
3723544,3587285
3933529,3998081
3946935,3810275
1281393,2711777
3554675,3559386
3517754,3638543
4004953,3833833
3693743,1467361
163753,3445749
34385,753597
